radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal,created_dt,updated_dt,network_type,provider,governorate,district,elevation_m
LTE,415,1,215,10547459,0,35.4935,33.8545,1000,15,1,1604059084,1749686050,0,2020-10-30 11:58:04+00:00,2025-06-11 23:54:10+00:00,4G,Alfa,Mount Lebanon,Baabda,63
LTE,415,1,213,10594049,0,35.4838,33.8954,1000,3,1,1604059990,1743176830,0,2020-10-30 12:13:10+00:00,2025-03-28 15:47:10+00:00,4G,Alfa,Beirut,Beirut,88
LTE,415,1,213,10530562,0,35.4709,33.8981,555,116,1,1604069177,1723642263,0,2020-10-30 14:46:17+00:00,2024-08-14 13:31:03+00:00,4G,Alfa,Beirut,Beirut,31
LTE,415,1,213,10518785,0,35.4825,33.8943,1000,3,1,1606728138,1727248143,0,2020-11-30 09:22:18+00:00,2024-09-25 07:09:03+00:00,4G,Alfa,Beirut,Beirut,92
LTE,415,1,212,10532098,0,35.4937,33.8798,1000,20,1,1606732861,1726486503,0,2020-11-30 10:41:01+00:00,2024-09-16 11:35:03+00:00,4G,Alfa,Beirut,Beirut,81
LTE,415,1,212,10537475,0,35.4965,33.879,1000,10,1,1606732915,1726486503,0,2020-11-30 10:41:55+00:00,2024-09-16 11:35:03+00:00,4G,Alfa,Beirut,Beirut,87
LTE,415,1,212,10557185,0,35.4954,33.8786,1000,24,1,1606732919,1749686050,0,2020-11-30 10:41:59+00:00,2025-06-11 23:54:10+00:00,4G,Alfa,Beirut,Beirut,76
LTE,415,1,212,10537474,0,35.5009,33.8783,1000,10,1,1607072239,1726486503,0,2020-12-04 08:57:19+00:00,2024-09-16 11:35:03+00:00,4G,Alfa,Beirut,Beirut,108
LTE,415,1,212,10555649,0,35.506,33.878,1000,20,1,1607072409,1726486503,0,2020-12-04 09:00:09+00:00,2024-09-16 11:35:03+00:00,4G,Alfa,Beirut,Beirut,82
LTE,415,1,212,10555651,0,35.5026,33.878,1000,8,1,1607072424,1726486503,0,2020-12-04 09:00:24+00:00,2024-09-16 11:35:03+00:00,4G,Alfa,Beirut,Beirut,90
UMTS,415,3,911,196705259,469,35.5894,33.9345,1557,32,1,1616848782,1751919365,0,2021-03-27 12:39:42+00:00,2025-07-07 20:16:05+00:00,3G,Touch,Mount Lebanon,El Meten,29
UMTS,415,3,911,196705257,404,35.591,33.9405,1610,27,1,1616848813,1751919365,0,2021-03-27 12:40:13+00:00,2025-07-07 20:16:05+00:00,3G,Touch,Mount Lebanon,El Meten,34
UMTS,415,3,911,196705258,405,35.5901,33.9366,1000,18,1,1616848831,1751919365,0,2021-03-27 12:40:31+00:00,2025-07-07 20:16:05+00:00,3G,Touch,Mount Lebanon,El Meten,30
UMTS,415,3,911,196707150,486,35.5865,33.924,1000,18,1,1616848911,1751919365,0,2021-03-27 12:41:51+00:00,2025-07-07 20:16:05+00:00,3G,Touch,Mount Lebanon,El Meten,27
UMTS,415,3,911,196707149,510,35.5851,33.9199,500,50,1,1616848915,1751919365,0,2021-03-27 12:41:55+00:00,2025-07-07 20:16:05+00:00,3G,Touch,Mount Lebanon,El Meten,28
UMTS,415,3,911,196722907,117,35.5831,33.9161,1000,17,1,1616848952,1751919365,0,2021-03-27 12:42:32+00:00,2025-07-07 20:16:05+00:00,3G,Touch,Mount Lebanon,El Meten,30
UMTS,415,3,911,196722908,118,35.5808,33.912,1000,10,1,1616848981,1751919365,0,2021-03-27 12:43:01+00:00,2025-07-07 20:16:05+00:00,3G,Touch,Mount Lebanon,El Meten,27
UMTS,415,3,911,196697149,510,35.5852,33.9201,568,50,1,1617004805,1751919368,0,2021-03-29 08:00:05+00:00,2025-07-07 20:16:08+00:00,3G,Touch,Mount Lebanon,El Meten,27
UMTS,415,3,911,196695262,404,35.5914,33.9416,839,50,1,1618758731,1751919368,0,2021-04-18 15:12:11+00:00,2025-07-07 20:16:08+00:00,3G,Touch,Mount Lebanon,El Meten,37
UMTS,415,3,911,196694663,345,35.5935,33.9506,613,50,1,1628685783,1751919368,0,2021-08-11 12:43:03+00:00,2025-07-07 20:16:08+00:00,3G,Touch,Mount Lebanon,El Meten,48
LTE,415,1,213,10528257,-1,35.4819,33.8917,1000,15,1,1629227719,1743176829,0,2021-08-17 19:15:19+00:00,2025-03-28 15:47:09+00:00,4G,Alfa,Beirut,Beirut,105
LTE,415,1,213,10528258,-1,35.4806,33.8911,1000,7,1,1629266335,1741200244,0,2021-08-18 05:58:55+00:00,2025-03-05 18:44:04+00:00,4G,Alfa,Beirut,Beirut,115
LTE,415,1,212,10561283,-1,35.4878,33.8904,603,25,1,1629266354,1741200242,0,2021-08-18 05:59:14+00:00,2025-03-05 18:44:02+00:00,4G,Alfa,Beirut,Beirut,114
LTE,415,1,213,10529282,-1,35.4827,33.8917,1000,17,1,1629266365,1743176830,0,2021-08-18 05:59:25+00:00,2025-03-28 15:47:10+00:00,4G,Alfa,Beirut,Beirut,103
LTE,415,1,212,10539265,-1,35.5149,33.865,5751,8,1,1629266504,1724045162,0,2021-08-18 06:01:44+00:00,2024-08-19 05:26:02+00:00,4G,Alfa,Mount Lebanon,Baabda,69
LTE,415,1,212,10615555,-1,35.4871,33.8815,1000,16,1,1629266575,1726486504,0,2021-08-18 06:02:55+00:00,2024-09-16 11:35:04+00:00,4G,Alfa,Beirut,Beirut,84
LTE,415,1,212,10532099,-1,35.4911,33.8806,1000,22,1,1629266603,1726486503,0,2021-08-18 06:03:23+00:00,2024-09-16 11:35:03+00:00,4G,Alfa,Beirut,Beirut,90
LTE,415,1,212,10615553,-1,35.4945,33.8796,1000,14,1,1629266735,1726486503,0,2021-08-18 06:05:35+00:00,2024-09-16 11:35:03+00:00,4G,Alfa,Beirut,Beirut,81
LTE,415,1,212,10620417,-1,35.522,33.8797,1000,32,1,1629267202,1726485786,0,2021-08-18 06:13:22+00:00,2024-09-16 11:23:06+00:00,4G,Alfa,Beirut,Beirut,47
LTE,415,1,212,10534145,-1,35.5261,33.8774,652,30,1,1629267268,1749686044,0,2021-08-18 06:14:28+00:00,2025-06-11 23:54:04+00:00,4G,Alfa,Mount Lebanon,Baabda,38
LTE,415,1,212,10534148,-1,35.5213,33.8812,1000,27,1,1629267298,1726486503,0,2021-08-18 06:14:58+00:00,2024-09-16 11:35:03+00:00,4G,Alfa,Beirut,Beirut,60
LTE,415,1,414,10536195,-1,35.5303,33.8814,1000,24,1,1629267618,1749686044,0,2021-08-18 06:20:18+00:00,2025-06-11 23:54:04+00:00,4G,Alfa,Beirut,Beirut,35
LTE,415,1,414,10579715,-1,35.5323,33.8867,665,37,1,1629269599,1749686044,0,2021-08-18 06:53:19+00:00,2025-06-11 23:54:04+00:00,4G,Alfa,Beirut,Beirut,33
LTE,415,1,414,10563841,-1,35.5319,33.8864,1000,10,1,1629269679,1749686044,0,2021-08-18 06:54:39+00:00,2025-06-11 23:54:04+00:00,4G,Alfa,Beirut,Beirut,31
LTE,415,1,414,10500099,-1,35.5228,33.8879,1000,12,1,1629269899,1749686046,0,2021-08-18 06:58:19+00:00,2025-06-11 23:54:06+00:00,4G,Alfa,Beirut,Beirut,126
LTE,415,1,414,10549249,-1,35.5212,33.8879,500,26,1,1629269909,1749686047,0,2021-08-18 06:58:29+00:00,2025-06-11 23:54:07+00:00,4G,Alfa,Beirut,Beirut,124
LTE,415,1,414,10549251,-1,35.5176,33.8869,1000,8,1,1629269939,1749686047,0,2021-08-18 06:58:59+00:00,2025-06-11 23:54:07+00:00,4G,Alfa,Beirut,Beirut,134
LTE,415,1,213,10529283,-1,35.4821,33.8934,1000,11,1,1629271269,1743176830,0,2021-08-18 07:21:09+00:00,2025-03-28 15:47:10+00:00,4G,Alfa,Beirut,Beirut,98
LTE,415,1,414,10606081,-1,35.522,33.8979,1000,22,1,1629364353,1741200241,0,2021-08-19 09:12:33+00:00,2025-03-05 18:44:01+00:00,4G,Alfa,Beirut,Beirut,36
LTE,415,1,414,10514433,-1,35.5319,33.8983,1000,14,1,1629364393,1741200241,0,2021-08-19 09:13:13+00:00,2025-03-05 18:44:01+00:00,4G,Alfa,Beirut,Beirut,38
LTE,415,1,414,10531842,-1,35.5427,33.8957,1051,35,1,1629364453,1743176821,0,2021-08-19 09:14:13+00:00,2025-03-28 15:47:01+00:00,4G,Alfa,Mount Lebanon,El Meten,29
LTE,415,1,412,10578179,-1,35.5527,33.894,500,29,1,1629364493,1743176821,0,2021-08-19 09:14:53+00:00,2025-03-28 15:47:01+00:00,4G,Alfa,Mount Lebanon,El Meten,33
LTE,415,1,412,10497794,-1,35.5592,33.8944,1000,13,1,1629364603,1749686048,0,2021-08-19 09:16:43+00:00,2025-06-11 23:54:08+00:00,4G,Alfa,Mount Lebanon,El Meten,35
LTE,415,1,412,10578178,-1,35.5539,33.8943,1000,13,1,1629378628,1743176821,0,2021-08-19 13:10:28+00:00,2025-03-28 15:47:01+00:00,4G,Alfa,Mount Lebanon,El Meten,29
LTE,415,1,413,10541057,-1,35.5151,33.8971,1000,22,1,1629378778,1741200241,0,2021-08-19 13:12:58+00:00,2025-03-05 18:44:01+00:00,4G,Alfa,Beirut,Beirut,28
LTE,415,1,413,10541060,-1,35.512,33.8971,500,26,1,1629378798,1741200241,0,2021-08-19 13:13:18+00:00,2025-03-05 18:44:01+00:00,4G,Alfa,Beirut,Beirut,46
LTE,415,1,413,10541058,-1,35.5048,33.9048,1166,50,1,1629378818,1741200241,0,2021-08-19 13:13:38+00:00,2025-03-05 18:44:01+00:00,4G,Alfa,Beirut,Beirut,25
LTE,415,1,413,10506243,-1,35.5048,33.8929,591,50,1,1629378858,1743176830,0,2021-08-19 13:14:18+00:00,2025-03-28 15:47:10+00:00,4G,Alfa,Beirut,Beirut,54
LTE,415,1,413,10561538,-1,35.4965,33.8951,1000,23,1,1629378928,1743176830,0,2021-08-19 13:15:28+00:00,2025-03-28 15:47:10+00:00,4G,Alfa,Beirut,Beirut,66
LTE,415,1,213,10594050,-1,35.486,33.8948,1000,8,1,1629378968,1743176830,0,2021-08-19 13:16:08+00:00,2025-03-28 15:47:10+00:00,4G,Alfa,Beirut,Beirut,91
LTE,415,1,213,10558723,-1,35.4883,33.8952,1000,18,1,1629378978,1743176830,0,2021-08-19 13:16:18+00:00,2025-03-28 15:47:10+00:00,4G,Alfa,Beirut,Beirut,85
LTE,415,1,213,10558722,-1,35.4883,33.8941,500,32,1,1629379008,1743176829,0,2021-08-19 13:16:48+00:00,2025-03-28 15:47:09+00:00,4G,Alfa,Beirut,Beirut,97
LTE,415,1,213,10529281,-1,35.4861,33.8968,4601,26,1,1629379018,1743176829,0,2021-08-19 13:16:58+00:00,2025-03-28 15:47:09+00:00,4G,Alfa,Beirut,Beirut,84
LTE,415,1,214,10516738,-1,35.5323,33.8597,1000,18,1,1629458289,1749686044,0,2021-08-20 11:18:09+00:00,2025-06-11 23:54:04+00:00,4G,Alfa,Mount Lebanon,Baabda,54
LTE,415,1,214,10579459,-1,35.5308,33.8623,1000,19,1,1629458299,1749686044,0,2021-08-20 11:18:19+00:00,2025-06-11 23:54:04+00:00,4G,Alfa,Mount Lebanon,Baabda,50
LTE,415,1,214,10497537,-1,35.5307,33.8645,500,31,1,1629458309,1749686044,0,2021-08-20 11:18:29+00:00,2025-06-11 23:54:04+00:00,4G,Alfa,Mount Lebanon,Baabda,46
LTE,415,1,214,10497539,-1,35.5298,33.8672,500,30,1,1629458329,1749686044,0,2021-08-20 11:18:49+00:00,2025-06-11 23:54:04+00:00,4G,Alfa,Mount Lebanon,Baabda,43
LTE,415,1,414,10536705,-1,35.5338,33.8922,1096,30,1,1629458459,1749686048,0,2021-08-20 11:20:59+00:00,2025-06-11 23:54:08+00:00,4G,Alfa,Beirut,Beirut,31
LTE,415,1,414,10541570,-1,35.5352,33.8935,1000,14,1,1629458469,1743176821,0,2021-08-20 11:21:09+00:00,2025-03-28 15:47:01+00:00,4G,Alfa,Mount Lebanon,El Meten,31
LTE,415,1,212,10615809,-1,35.4731,33.8916,500,105,1,1629590913,1726486504,0,2021-08-22 00:08:33+00:00,2024-09-16 11:35:04+00:00,4G,Alfa,Beirut,Beirut,94
LTE,415,1,212,10609668,-1,35.4708,33.8922,500,114,1,1629590993,1726486504,0,2021-08-22 00:09:53+00:00,2024-09-16 11:35:04+00:00,4G,Alfa,Beirut,Beirut,59
LTE,415,1,212,10615811,-1,35.4711,33.896,618,116,1,1629591083,1726486504,0,2021-08-22 00:11:23+00:00,2024-09-16 11:35:04+00:00,4G,Alfa,Beirut,Beirut,49
LTE,415,1,212,10615810,-1,35.4711,33.8917,1000,49,1,1629593442,1726486504,0,2021-08-22 00:50:42+00:00,2024-09-16 11:35:04+00:00,4G,Alfa,Beirut,Beirut,56
LTE,415,1,212,10610948,-1,35.4828,33.8901,611,26,1,1629597168,1743176830,0,2021-08-22 01:52:48+00:00,2025-03-28 15:47:10+00:00,4G,Alfa,Beirut,Beirut,104
LTE,415,1,214,10540291,-1,35.5338,33.857,637,26,1,1629597655,1749686044,0,2021-08-22 02:00:55+00:00,2025-06-11 23:54:04+00:00,4G,Alfa,Mount Lebanon,Baabda,82
LTE,415,1,214,10583555,-1,35.5764,33.8292,1000,18,1,1629597912,1727249344,0,2021-08-22 02:05:12+00:00,2024-09-25 07:29:04+00:00,4G,Alfa,Mount Lebanon,Baabda,399
LTE,415,1,412,10511874,-1,35.5634,33.8956,1000,23,1,1630055348,1749686048,0,2021-08-27 09:09:08+00:00,2025-06-11 23:54:08+00:00,4G,Alfa,Mount Lebanon,El Meten,34
LTE,415,1,312,11104257,-1,35.6009,33.9592,1000,24,1,1630852903,1749686045,0,2021-09-05 14:41:43+00:00,2025-06-11 23:54:05+00:00,4G,Alfa,Mount Lebanon,Kesrwane,37
LTE,415,1,412,10511873,-1,35.5671,33.8973,734,26,1,1630853424,1749686048,0,2021-09-05 14:50:24+00:00,2025-06-11 23:54:08+00:00,4G,Alfa,Mount Lebanon,El Meten,31
LTE,415,1,413,10501377,-1,35.5052,33.892,858,29,1,1630856598,1741200241,0,2021-09-05 15:43:18+00:00,2025-03-05 18:44:01+00:00,4G,Alfa,Beirut,Beirut,64
LTE,415,1,212,10610945,-1,35.4855,33.8917,1000,24,1,1630856778,1743176829,0,2021-09-05 15:46:18+00:00,2025-03-28 15:47:09+00:00,4G,Alfa,Beirut,Beirut,98
GSM,415,3,610,1122,-1,35.5931,33.9486,769,49,1,1631306983,1727460184,0,2021-09-10 20:49:43+00:00,2024-09-27 18:03:04+00:00,2G,Touch,Mount Lebanon,El Meten,33
GSM,415,3,610,4402,-1,35.5952,33.9479,1000,14,1,1631416150,1751919368,0,2021-09-12 03:09:10+00:00,2025-07-07 20:16:08+00:00,2G,Touch,Mount Lebanon,El Meten,79
UMTS,415,3,911,196697943,481,35.5951,33.948,1000,9,1,1631416266,1751919368,0,2021-09-12 03:11:06+00:00,2025-07-07 20:16:08+00:00,3G,Touch,Mount Lebanon,El Meten,80
LTE,415,3,805,1914886,-1,35.6422,33.9935,790,40,1,1631440016,1738761722,0,2021-09-12 09:46:56+00:00,2025-02-05 13:22:02+00:00,4G,Touch,Mount Lebanon,Kesrwane,36
LTE,415,3,140,1798919,-1,35.6488,34.0078,2183,35,1,1631494573,1738761722,0,2021-09-13 00:56:13+00:00,2025-02-05 13:22:02+00:00,4G,Touch,Mount Lebanon,Kesrwane,89
LTE,415,3,140,1921800,-1,35.6314,34.0268,500,50,1,1631842557,1738753862,0,2021-09-17 01:35:57+00:00,2025-02-05 11:11:02+00:00,4G,Touch,Mount Lebanon,Kesrwane,75
LTE,415,3,140,1933830,-1,35.6393,34.0505,1238,23,1,1631842675,1738877282,0,2021-09-17 01:37:55+00:00,2025-02-06 21:28:02+00:00,4G,Touch,Mount Lebanon,Kesrwane,67
LTE,415,3,140,2253576,-1,35.6424,34.0577,1000,24,1,1631842711,1738877282,0,2021-09-17 01:38:31+00:00,2025-02-06 21:28:02+00:00,4G,Touch,Mount Lebanon,Kesrwane,34
LTE,415,3,140,1919240,-1,35.6444,34.0639,726,31,1,1631842724,1738877282,0,2021-09-17 01:38:44+00:00,2025-02-06 21:28:02+00:00,4G,Touch,Mount Lebanon,Kesrwane,27
LTE,415,3,140,1917191,-1,35.6439,34.0697,1737,24,1,1631842757,1738877282,0,2021-09-17 01:39:17+00:00,2025-02-06 21:28:02+00:00,4G,Touch,Mount Lebanon,Jbeil,37
LTE,415,3,140,1917190,-1,35.6474,34.0776,822,42,1,1631842779,1738877282,0,2021-09-17 01:39:39+00:00,2025-02-06 21:28:02+00:00,4G,Touch,Mount Lebanon,Jbeil,34
LTE,415,3,140,2253574,-1,35.6525,34.0889,1406,35,1,1631842821,1738877281,0,2021-09-17 01:40:21+00:00,2025-02-06 21:28:01+00:00,4G,Touch,Mount Lebanon,Jbeil,60
LTE,415,3,140,1937160,-1,35.652,34.0911,1627,24,1,1631842832,1751919368,0,2021-09-17 01:40:32+00:00,2025-07-07 20:16:08+00:00,4G,Touch,Mount Lebanon,Jbeil,57
LTE,415,3,140,2197255,-1,35.6534,34.103,1000,22,1,1631842882,1738753682,0,2021-09-17 01:41:22+00:00,2025-02-05 11:08:02+00:00,4G,Touch,Mount Lebanon,Jbeil,56
LTE,415,3,140,2197257,-1,35.6531,34.1095,564,50,1,1631842908,1738753682,0,2021-09-17 01:41:48+00:00,2025-02-05 11:08:02+00:00,4G,Touch,Mount Lebanon,Jbeil,60
LTE,415,3,140,1935112,-1,35.6513,34.1205,500,50,1,1631842967,1738753682,0,2021-09-17 01:42:47+00:00,2025-02-05 11:08:02+00:00,4G,Touch,Mount Lebanon,Jbeil,61
LTE,415,3,140,1924870,-1,35.6515,34.1249,1000,21,1,1631842982,1751919368,0,2021-09-17 01:43:02+00:00,2025-07-07 20:16:08+00:00,4G,Touch,Mount Lebanon,Jbeil,77
LTE,415,3,140,2211846,-1,35.6347,34.1805,520,50,1,1631843278,1727704146,0,2021-09-17 01:47:58+00:00,2024-09-30 13:49:06+00:00,4G,Touch,Mount Lebanon,Jbeil,53
LTE,415,3,140,2070536,-1,35.636,34.186,571,50,1,1631843302,1727704143,0,2021-09-17 01:48:22+00:00,2024-09-30 13:49:03+00:00,4G,Touch,Mount Lebanon,Jbeil,50
LTE,415,3,140,2070535,-1,35.6372,34.193,693,50,1,1631843326,1727704143,0,2021-09-17 01:48:46+00:00,2024-09-30 13:49:03+00:00,4G,Touch,Mount Lebanon,Jbeil,74
LTE,415,3,140,2070534,-1,35.6432,34.2066,5647,27,1,1631843345,1727704143,0,2021-09-17 01:49:05+00:00,2024-09-30 13:49:03+00:00,4G,Touch,Mount Lebanon,Jbeil,55
LTE,415,3,440,1942280,-1,35.655,34.2203,2202,50,1,1631843391,1727703965,0,2021-09-17 01:49:51+00:00,2024-09-30 13:46:05+00:00,4G,Touch,North,El Batroun,40
LTE,415,3,440,1805576,-1,35.6523,34.2143,1945,27,1,1631843397,1727704082,0,2021-09-17 01:49:57+00:00,2024-09-30 13:48:02+00:00,4G,Touch,North,El Batroun,51
LTE,415,3,440,1942279,-1,35.6583,34.2265,1216,21,1,1631843544,1755372361,0,2021-09-17 01:52:24+00:00,2025-08-16 19:26:01+00:00,4G,Touch,North,El Batroun,67
LTE,415,3,440,2204680,-1,35.6629,34.2386,1446,28,1,1631843591,1727703965,0,2021-09-17 01:53:11+00:00,2024-09-30 13:46:05+00:00,4G,Touch,North,El Batroun,62
LTE,415,3,440,2204681,-1,35.6652,34.2462,1168,50,1,1631843613,1727703846,0,2021-09-17 01:53:33+00:00,2024-09-30 13:44:06+00:00,4G,Touch,North,El Batroun,60
LTE,415,3,440,2204678,-1,35.6682,34.2564,614,50,1,1631843669,1727703846,0,2021-09-17 01:54:29+00:00,2024-09-30 13:44:06+00:00,4G,Touch,North,El Batroun,61
LTE,415,3,440,1913864,-1,35.7039,34.2876,662,50,1,1631843858,1727703722,0,2021-09-17 01:57:38+00:00,2024-09-30 13:42:02+00:00,4G,Touch,North,El Batroun,177
LTE,415,3,140,1935110,-1,35.6551,34.1147,3196,18,1,1631856188,1751919368,0,2021-09-17 05:23:08+00:00,2025-07-07 20:16:08+00:00,4G,Touch,Mount Lebanon,Jbeil,86
LTE,415,3,140,1798913,-1,35.6593,34.0481,3662,27,1,1631943023,1751919369,0,2021-09-18 05:30:23+00:00,2025-07-07 20:16:09+00:00,4G,Touch,Mount Lebanon,Kesrwane,281
LTE,415,3,140,1924871,-1,35.6492,34.1219,3012,28,1,1631943448,1738753682,0,2021-09-18 05:37:28+00:00,2025-02-05 11:08:02+00:00,4G,Touch,Mount Lebanon,Jbeil,62
LTE,415,3,140,1919752,-1,35.631,34.0309,605,50,1,1631961137,1738753862,0,2021-09-18 10:32:17+00:00,2025-02-05 11:11:02+00:00,4G,Touch,Mount Lebanon,Kesrwane,67
GSM,415,3,610,3422,-1,35.6462,34.0128,1267,50,1,1632025790,1737097262,0,2021-09-19 04:29:50+00:00,2025-01-17 07:01:02+00:00,2G,Touch,Mount Lebanon,Kesrwane,84
LTE,415,3,113,2201862,-1,35.6557,33.9404,2613,50,1,1632029562,1738090201,0,2021-09-19 05:32:42+00:00,2025-01-28 18:50:01+00:00,4G,Touch,Mount Lebanon,El Meten,239
GSM,415,3,610,1581,-1,35.6394,33.9862,968,50,1,1632048069,1737097262,0,2021-09-19 10:41:09+00:00,2025-01-17 07:01:02+00:00,2G,Touch,Mount Lebanon,Kesrwane,34
LTE,415,3,113,1877254,-1,35.5892,33.9201,601,26,1,1632139164,1751919370,0,2021-09-20 11:59:24+00:00,2025-07-07 20:16:10+00:00,4G,Touch,Mount Lebanon,El Meten,36
LTE,415,3,803,1819137,-1,35.5348,33.8901,1000,4,1,1632188686,1751919367,0,2021-09-21 01:44:46+00:00,2025-07-07 20:16:07+00:00,4G,Touch,Mount Lebanon,El Meten,35
LTE,415,3,803,1819142,-1,35.5374,33.8881,781,25,1,1632188688,1751919363,0,2021-09-21 01:44:48+00:00,2025-07-07 20:16:03+00:00,4G,Touch,Mount Lebanon,El Meten,40
LTE,415,3,803,2056705,-1,35.561,33.8935,1000,5,1,1632201558,1751919367,0,2021-09-21 05:19:18+00:00,2025-07-07 20:16:07+00:00,4G,Touch,Mount Lebanon,El Meten,37
LTE,415,3,803,1880321,-1,35.5637,33.8961,500,50,1,1632201561,1751919363,0,2021-09-21 05:19:21+00:00,2025-07-07 20:16:03+00:00,4G,Touch,Mount Lebanon,El Meten,33
LTE,415,3,803,1821443,-1,35.5698,33.899,903,27,1,1632201652,1751919366,0,2021-09-21 05:20:52+00:00,2025-07-07 20:16:06+00:00,4G,Touch,Mount Lebanon,El Meten,39
LTE,415,3,113,1818627,-1,35.5764,33.9067,834,36,1,1632201795,1751919366,0,2021-09-21 05:23:15+00:00,2025-07-07 20:16:06+00:00,4G,Touch,Mount Lebanon,El Meten,35
LTE,415,3,113,2287874,-1,35.5816,33.9116,1000,19,1,1632201889,1751919369,0,2021-09-21 05:24:49+00:00,2025-07-07 20:16:09+00:00,4G,Touch,Mount Lebanon,El Meten,30
LTE,415,3,113,2287873,-1,35.5848,33.92,3353,29,1,1632201919,1751919366,0,2021-09-21 05:25:19+00:00,2025-07-07 20:16:06+00:00,4G,Touch,Mount Lebanon,El Meten,26
LTE,415,3,113,2287878,-1,35.5831,33.9166,3672,44,1,1632201939,1751919369,0,2021-09-21 05:25:39+00:00,2025-07-07 20:16:09+00:00,4G,Touch,Mount Lebanon,El Meten,30
LTE,415,3,113,1884420,-1,35.5864,33.9241,1000,17,1,1632403539,1751919366,0,2021-09-23 13:25:39+00:00,2025-07-07 20:16:06+00:00,4G,Touch,Mount Lebanon,El Meten,26
LTE,415,3,113,2287879,-1,35.5809,33.9112,1000,24,1,1632473378,1751919369,0,2021-09-24 08:49:38+00:00,2025-07-07 20:16:09+00:00,4G,Touch,Mount Lebanon,El Meten,30
LTE,415,3,113,1881865,-1,35.5727,33.9033,500,44,1,1632473442,1751919369,0,2021-09-24 08:50:42+00:00,2025-07-07 20:16:09+00:00,4G,Touch,Mount Lebanon,El Meten,27
LTE,415,3,803,1859592,-1,35.5521,33.8943,579,34,1,1632473591,1755264542,0,2021-09-24 08:53:11+00:00,2025-08-15 13:29:02+00:00,4G,Touch,Mount Lebanon,El Meten,26
LTE,415,3,803,2064390,-1,35.5459,33.8949,1000,20,1,1632473616,1755264542,0,2021-09-24 08:53:36+00:00,2025-08-15 13:29:02+00:00,4G,Touch,Mount Lebanon,El Meten,31
LTE,415,3,803,2064391,-1,35.5434,33.8957,1000,23,1,1632473654,1755264542,0,2021-09-24 08:54:14+00:00,2025-08-15 13:29:02+00:00,4G,Touch,Mount Lebanon,El Meten,30
LTE,415,3,140,2202121,-1,35.6514,34.1302,1000,6,1,1632552916,1751919368,0,2021-09-25 06:55:16+00:00,2025-07-07 20:16:08+00:00,4G,Touch,Mount Lebanon,Jbeil,94
GSM,415,3,612,4973,-1,35.6446,34.06,785,50,1,1632631347,1751919369,0,2021-09-26 04:42:27+00:00,2025-07-07 20:16:09+00:00,2G,Touch,Mount Lebanon,Kesrwane,38
GSM,415,3,612,4892,-1,35.6459,34.0642,2011,27,1,1632631379,1751919369,0,2021-09-26 04:42:59+00:00,2025-07-07 20:16:09+00:00,2G,Touch,Mount Lebanon,Jbeil,34
GSM,415,3,612,4891,-1,35.6475,34.0765,1024,21,1,1632631406,1751919369,0,2021-09-26 04:43:26+00:00,2025-07-07 20:16:09+00:00,2G,Touch,Mount Lebanon,Jbeil,36
GSM,415,3,612,18031,-1,35.6499,34.0798,744,50,1,1632631451,1751919369,0,2021-09-26 04:44:11+00:00,2025-07-07 20:16:09+00:00,2G,Touch,Mount Lebanon,Jbeil,45
GSM,415,3,612,5673,-1,35.6516,34.0888,500,50,1,1632631497,1751919369,0,2021-09-26 04:44:57+00:00,2025-07-07 20:16:09+00:00,2G,Touch,Mount Lebanon,Jbeil,49
GSM,415,3,612,5192,-1,35.6489,34.1228,1000,11,1,1632654822,1738752662,0,2021-09-26 11:13:42+00:00,2025-02-05 10:51:02+00:00,2G,Touch,Mount Lebanon,Jbeil,61
UMTS,415,3,911,196704657,344,35.5929,33.9498,577,46,1,1631289111,1751919365,0,2021-09-10 15:51:51+00:00,2025-07-07 20:16:05+00:00,3G,Touch,Mount Lebanon,El Meten,35
GSM,415,3,610,9582,-1,35.5997,33.946,719,50,1,1633145798,1751919366,0,2021-10-02 03:36:38+00:00,2025-07-07 20:16:06+00:00,2G,Touch,Mount Lebanon,El Meten,109
LTE,415,1,215,10617091,-1,35.4946,33.8352,701,50,1,1633226067,1749686050,0,2021-10-03 01:54:27+00:00,2025-06-11 23:54:10+00:00,4G,Alfa,Mount Lebanon,Baabda,54
LTE,415,1,215,10532355,-1,35.4946,33.8319,1000,24,1,1633226093,1749686050,0,2021-10-03 01:54:53+00:00,2025-06-11 23:54:10+00:00,4G,Alfa,Mount Lebanon,Baabda,46
LTE,415,1,215,10617090,-1,35.4983,33.829,2159,40,1,1633226105,1749686050,0,2021-10-03 01:55:05+00:00,2025-06-11 23:54:10+00:00,4G,Alfa,Mount Lebanon,Baabda,34
LTE,415,1,215,10499329,-1,35.5021,33.8266,1000,18,1,1633226155,1749686050,0,2021-10-03 01:55:55+00:00,2025-06-11 23:54:10+00:00,4G,Alfa,Mount Lebanon,Baabda,30
LTE,415,1,215,10499331,-1,35.4996,33.8231,783,50,1,1633226167,1749686050,0,2021-10-03 01:56:07+00:00,2025-06-11 23:54:10+00:00,4G,Alfa,Mount Lebanon,Baabda,34
LTE,415,1,215,11088643,-1,35.4822,33.8037,2831,28,1,1633226232,1749686050,0,2021-10-03 01:57:12+00:00,2025-06-11 23:54:10+00:00,4G,Alfa,Mount Lebanon,Aley,38
